GEOID,yb_min,yb_max,yb_mean,hc_mean,hc_sum
48005000400,1900.0,2017.0,1943.9465648854962,18.103658536585368,2969.0
48029191815,1950.0,2004.0,1994.6363636363637,39.39393939393939,1300.0
48005000700,1896.0,1945.0,1915.8,43.714285714285715,1530.0
48005000500,1900.0,2018.0,1949.830357142857,11.025380710659899,2172.0
48005001200,1881.0,2018.0,1975.120267260579,0.39526497334587646,2521.0
48005000102,1900.0,2020.0,1976.6855670103093,1.341630063445583,2749.0
48005000800,1900.0,2018.0,1960.6792452830189,15.520325203252032,3818.0
48005000600,1900.0,2016.0,1950.361111111111,16.467005076142133,3244.0
48005001300,1883.0,2021.0,1978.4492753623188,0.6092116917626218,3439.0
48453000203,1894.0,2013.0,1942.2142857142858,26.0,390.0
48453000302,1887.0,1962.0,1909.923076923077,108.53846153846153,2822.0
48453000401,1912.0,1998.0,1942.076923076923,74.4,2232.0
48085031646,1968.0,2019.0,1994.9692307692308,33.50588235294118,2848.0
48085031647,1986.0,2002.0,1993.7241379310344,39.10344827586207,1134.0
48085031649,1952.0,2016.0,1990.0731707317073,27.229885057471265,2369.0
48453001503,1900.0,1992.0,1955.2857142857142,69.69767441860465,2997.0
48453001402,1913.0,1963.0,1931.5333333333333,97.625,1562.0
48453001504,1920.0,2014.0,1951.5882352941176,127.91176470588235,4349.0
48453001505,1906.0,1965.0,1945.2962962962963,124.33333333333333,3357.0
48453001501,1950.0,1995.0,1958.6136363636363,88.38636363636364,3889.0
48453001602,1904.0,2019.0,1953.5652173913043,32.97222222222222,1187.0
48113016633,1925.0,2016.0,1979.40625,45.40909090909091,2997.0
48113011603,1923.0,2018.0,1952.2307692307693,27.753846153846155,1804.0
48113014207,1981.0,2017.0,1999.4444444444443,1.8461538461538463,24.0
48113017005,1910.0,2004.0,1960.034090909091,9.491525423728813,1680.0
48113017009,1940.0,2014.0,1970.4814814814815,55.483870967741936,1720.0
48113017007,1920.0,2015.0,1961.9855072463768,21.336633663366335,2155.0
48113017706,1901.0,2020.0,1971.1162790697674,43.716981132075475,2317.0
48113017817,1972.0,1994.0,1981.888888888889,13.68421052631579,260.0
48113018158,1901.0,2020.0,1985.2592592592594,7.129032258064516,1989.0
48113017313,1936.0,2018.0,1987.28125,9.435897435897436,1840.0
48113018154,1925.0,2014.0,1983.56,54.13725490196079,2761.0
48113018157,1902.0,2015.0,1979.121951219512,25.724137931034484,1492.0
48453002002,1920.0,1961.0,1949.3,118.0,2360.0
48453002004,1925.0,1981.0,1955.0,68.3,683.0
48121020404,1909.0,2019.0,1981.787610619469,4.420618556701031,2144.0
48121020129,1900.0,2020.0,1986.6960985626283,1.217830478700044,2773.0
48121020116,1886.0,2020.0,1983.7881355932204,7.319311663479923,3828.0
48121020123,1920.0,2020.0,1992.8309859154929,10.631713554987213,4157.0
48121021530,1974.0,2017.0,1988.7586206896551,41.75,1503.0
48121021655,1985.0,2019.0,2012.4736842105262,6.298245614035087,359.0
48121021417,1950.0,2015.0,1995.857142857143,43.0,1419.0
48121021419,1948.0,2008.0,1981.8823529411766,41.214285714285715,1731.0
48121021420,1973.0,2001.0,1993.8823529411766,90.61111111111111,1631.0
48121021421,1967.0,2000.0,1986.9666666666667,38.166666666666664,1374.0
48121020320,1925.0,2020.0,1996.3833333333334,7.189855072463768,4961.0
48121020317,1947.0,2020.0,1990.2142857142858,11.168498168498168,3049.0
48121020314,1886.0,2020.0,1990.6209677419354,7.294871794871795,5690.0
48121021653,1967.0,2020.0,2010.7391304347825,18.339285714285715,1027.0
48121020316,1910.0,2019.0,1983.5700934579438,6.576086956521739,1815.0
48121020318,1928.0,2020.0,1995.404255319149,15.217592592592593,3287.0
48121021423,1959.0,2017.0,1989.857142857143,37.24,1862.0
48121021642,1983.0,1993.0,1986.375,45.5,364.0
48121021415,1940.0,2020.0,1989.279569892473,27.76300578034682,4803.0
48121021650,1975.0,2014.0,2002.264705882353,56.083333333333336,2019.0
48121021539,1959.0,2015.0,2000.3725490196077,84.01960784313725,4285.0
48121021529,1958.0,2020.0,2000.060606060606,46.80555555555556,1685.0
48113018300,1924.0,1970.0,1949.5283018867924,66.44444444444444,3588.0
48113018401,1943.0,2002.0,1970.111111111111,65.78571428571429,1842.0
48113018402,1947.0,1972.0,1960.2285714285715,64.45714285714286,2256.0
48113018403,1965.0,2011.0,1979.076923076923,8.846153846153847,115.0
48113018600,1930.0,1986.0,1951.2666666666667,70.26666666666667,2108.0
48113018700,1901.0,1972.0,1943.9714285714285,68.05714285714286,2382.0
48029161504,1930.0,2018.0,1971.0,34.96969696969697,1154.0
48029171602,1930.0,2017.0,1970.391304347826,8.095238095238095,850.0
48029171919,1950.0,2014.0,1999.409090909091,64.375,1545.0
48029171601,1928.0,2004.0,1960.923076923077,22.95,918.0
48029171922,1939.0,2019.0,2000.04,32.32432432432432,1196.0
48113018143,1918.0,2019.0,1982.5233644859813,17.391534391534393,3287.0
48113019101,1900.0,1975.0,1958.4444444444443,19.166666666666668,345.0
48113016416,1950.0,2019.0,1994.2857142857142,6.694779116465863,1667.0
48113016525,1935.0,2020.0,2000.91,6.894444444444445,1241.0
48113017818,1940.0,1983.0,1972.75,61.04761904761905,1282.0
48113017705,1920.0,1997.0,1965.625,34.05882352941177,579.0
48113016710,1935.0,2008.0,1968.8648648648648,66.89473684210526,2542.0
48113008401,1905.0,1952.0,1937.7857142857142,75.53571428571429,2115.0
48113018148,1942.0,2009.0,1967.8064516129032,62.483870967741936,1937.0
48113018156,1963.0,2015.0,1987.7666666666667,66.55882352941177,2263.0
48113016629,1956.0,2000.0,1978.8947368421052,71.52631578947368,1359.0
48113018153,1925.0,2018.0,1990.820512820513,68.1219512195122,2793.0
48113011202,1928.0,1996.0,1950.6,36.98,1849.0
48113009001,1925.0,2006.0,1950.65625,50.46875,1615.0
48113016630,1901.0,2015.0,1988.0192307692307,44.16949152542373,2606.0
48113007834,1979.0,1984.0,1980.6,88.8,444.0
48113007835,1970.0,1979.0,1976.4285714285713,102.85714285714286,720.0
48113017819,1973.0,1984.0,1982.1818181818182,11.181818181818182,123.0
48113018159,1910.0,2019.0,1984.4367816091954,7.1716417910447765,2883.0
48113009203,1917.0,1950.0,1944.1875,92.75,1484.0
48113009002,1935.0,1964.0,1954.8,68.75,1375.0
48113019102,1910.0,1984.0,1955.6923076923076,68.56410256410257,2674.0
48113007833,1967.0,1969.0,1968.0,6.25,25.0
48113017312,1955.0,1997.0,1975.52,90.92,2273.0
48113012102,1920.0,2005.0,1959.96,53.8,1614.0
48113016805,1925.0,2004.0,1981.8275862068965,35.86666666666667,1076.0
48113016529,1955.0,2001.0,1985.0,37.77777777777778,1700.0
48113011604,1901.0,2013.0,1949.6,23.29850746268657,1561.0
48113018145,1886.0,2002.0,1979.96,28.894117647058824,2456.0
48113018149,1950.0,2004.0,1992.92,84.64,2116.0
48113017010,1921.0,2018.0,1959.140350877193,35.70967741935484,2214.0
48113017309,1963.0,2002.0,1990.4285714285713,81.54545454545455,1794.0
48297950100,1920.0,2019.0,1989.0714285714287,0.013859695218076722,211.0
48297950200,1935.0,2012.0,1976.7857142857142,0.44680851063829785,42.0
48297950400,1950.0,2019.0,1986.7809523809524,0.06254545454545454,172.0
48297950300,1924.0,2019.0,1992.0136054421769,0.01027559990496555,173.0
48439111531,1940.0,1986.0,1970.1951219512196,79.14634146341463,3245.0
48439111533,1953.0,1993.0,1980.3589743589744,74.02439024390245,3035.0
48439111534,1935.0,1999.0,1976.3695652173913,84.69565217391305,3896.0
48113018801,1938.0,1984.0,1955.5681818181818,62.97727272727273,2771.0
48113018802,1895.0,1964.0,1932.84,30.96,774.0
48113018900,1945.0,2003.0,1964.4888888888888,55.86666666666667,2514.0
48113019013,1952.0,1979.0,1961.6842105263158,19.36842105263158,368.0
48029141101,1930.0,2012.0,1972.6521739130435,12.486486486486486,462.0
48029131401,1930.0,2018.0,1989.1690140845071,32.68041237113402,3170.0
48029141102,1920.0,2006.0,1946.142857142857,40.95238095238095,860.0
48029141404,1945.0,2008.0,1963.0344827586207,36.60606060606061,1208.0
48029151302,1920.0,2019.0,1950.857142857143,20.525,821.0
48029160902,1901.0,2004.0,1925.4166666666667,36.42424242424242,1202.0
48471790200,1890.0,2019.0,1991.8503118503118,0.17782195714601282,805.0
48471790500,1845.0,2015.0,1954.774193548387,8.612903225806452,801.0
48479001004,1922.0,1963.0,1942.3,49.8,498.0
48439113803,1955.0,2000.0,1983.7058823529412,101.55882352941177,3453.0
48439113808,1970.0,2015.0,1980.025641025641,92.28205128205128,3599.0
48439111545,1900.0,2010.0,1968.3333333333333,21.30263157894737,1619.0
48499950602,1905.0,2018.0,1994.4587378640776,1.0661553211888783,2224.0
48499950301,1900.0,2020.0,1988.8922852983987,0.5499207606973059,1735.0
48499950601,1940.0,2018.0,1994.1482965931864,0.4485015501205649,1302.0
48429950500,1889.0,2019.0,1977.4837662337663,0.03344260123836959,1010.0
48439113102,1946.0,2019.0,1981.5510204081634,11.10062893081761,1765.0
48439113104,1978.0,1987.0,1982.0625,43.25,692.0
48439113107,1959.0,1992.0,1974.0,70.92592592592592,1915.0
48113019016,1970.0,2019.0,1981.0,65.42857142857143,916.0
48113019020,1951.0,2004.0,1981.0333333333333,69.53333333333333,2086.0
48113019023,1954.0,2009.0,1973.6829268292684,70.23809523809524,2950.0
48113019024,1960.0,2002.0,1972.4,64.88571428571429,2271.0
48113019025,1951.0,1986.0,1977.423076923077,98.76923076923077,2568.0
48029121606,1965.0,2014.0,1972.2972972972973,34.31578947368421,1304.0
48189950400,1898.0,1998.0,1950.7555555555555,13.901639344262295,848.0
48189950300,1920.0,2014.0,1969.3305785123966,14.787878787878787,2440.0
48189950900,1910.0,2016.0,1977.312,0.07648087978005498,612.0
48189950500,1900.0,2003.0,1947.1052631578948,4.577464788732394,325.0
48029161304,1917.0,2018.0,1962.8648648648648,17.74390243902439,1455.0
48029161901,1875.0,2013.0,1963.3174603174602,2.452830188679245,650.0
48029160502,1917.0,1953.0,1932.2083333333333,40.291666666666664,967.0
48029161802,1900.0,2017.0,1985.4197530864199,7.069343065693431,1937.0
48189950700,1905.0,2010.0,1972.2657342657342,0.06564327485380117,449.0
48189950600,1902.0,2016.0,1976.5388739946382,0.07557649043869516,1075.0
48189950100,1907.0,2018.0,1969.3454545454545,1.5946843853820598,480.0
48189950800,1915.0,2017.0,1964.1029411764705,0.10144303252207625,471.0
48225950700,1853.0,2019.0,1984.7450980392157,0.15716004813477738,1306.0
48225950200,1920.0,2018.0,1982.7760814249364,0.1367877374208597,821.0
48225950500,1835.0,2018.0,1981.1898197242842,0.26028750137166684,2372.0
48225950600,1918.0,2018.0,1981.233552631579,0.10779046339825386,642.0
48225950300,1887.0,2011.0,1944.064935064935,9.861386138613861,996.0
48329000100,1920.0,2014.0,1966.0545454545454,25.275862068965516,2199.0
48329000401,1940.0,2017.0,1964.4444444444443,47.833333333333336,1722.0
48439102402,1947.0,1976.0,1953.591836734694,59.775510204081634,2929.0
48439110808,1900.0,2020.0,1994.8111111111111,3.6689750692520775,2649.0
48439110901,1900.0,2017.0,1970.8115942028985,40.666666666666664,3294.0
48439102302,1935.0,2017.0,1951.3846153846155,72.73913043478261,3346.0
48439110903,1952.0,1999.0,1980.08,32.76923076923077,852.0
48439111560,1950.0,2009.0,1990.6315789473683,63.108695652173914,2903.0
48439111568,1970.0,2006.0,1997.1612903225807,102.87096774193549,3189.0
48329000500,1912.0,1970.0,1943.98,52.3921568627451,2672.0
48329001100,1910.0,1963.0,1941.5094339622642,46.16981132075472,2447.0
48439113213,1949.0,2004.0,1964.1025641025642,40.44186046511628,1739.0
48439113214,1900.0,2011.0,1971.5405405405406,84.91891891891892,3142.0
48439113215,1920.0,1991.0,1965.3658536585365,74.88095238095238,3145.0
48329000304,1954.0,1986.0,1976.121212121212,65.93939393939394,2176.0
48439113216,1945.0,2018.0,1975.904761904762,74.0952380952381,3112.0
48439113217,1951.0,2000.0,1966.9722222222222,73.19444444444444,2635.0
48329001200,1940.0,1960.0,1953.3333333333333,99.63888888888889,3587.0
48113019026,1960.0,1986.0,1971.1351351351352,80.78378378378379,2989.0
48113019027,1912.0,2013.0,1987.5416666666667,25.779411764705884,1753.0
48113019028,1969.0,1979.0,1971.625,107.375,1718.0
48329001300,1934.0,2018.0,1962.9298245614036,58.0,3538.0
48143950201,1870.0,2019.0,1985.507326007326,0.41843434343434344,1657.0
48329001400,1915.0,2016.0,1943.611111111111,33.111111111111114,2682.0
48329001500,1920.0,2012.0,1944.5507246376812,36.975,2958.0
48225950400,1900.0,2006.0,1946.6133333333332,12.168539325842696,1083.0
48353950100,1900.0,2018.0,1974.798245614035,0.19836090453786615,1307.0
48353950500,1896.0,2019.0,1979.8942065491183,0.05246176408967106,1252.0
48353950200,1906.0,1978.0,1946.7209302325582,35.40909090909091,1558.0
48353950400,1889.0,2016.0,1960.5408163265306,8.080536912751677,1204.0
48353950300,1896.0,2017.0,1955.7796610169491,5.260416666666667,505.0
48223950402,1870.0,2012.0,1955.2118644067796,13.464088397790055,2437.0
48223950401,1890.0,2003.0,1937.8958333333333,43.49090909090909,2392.0
48191950500,1890.0,2015.0,1964.4657534246576,0.053700505341265276,1679.0
48329001700,1920.0,2016.0,1951.7619047619048,41.955555555555556,1888.0
48201324101,1900.0,2015.0,1939.2368421052631,25.65,1026.0
48201343601,1930.0,2017.0,1987.6875,0.0430622009569378,36.0
48201343602,1889.0,2012.0,1938.5254237288136,13.32394366197183,946.0
48201340201,1980.0,2015.0,1999.2,0.05263157894736842,7.0
48201324102,1970.0,2017.0,1994.125,0.04780876494023904,12.0
48201340202,1977.0,2019.0,2001.1976744186047,10.985294117647058,2241.0
48201324200,1920.0,1985.0,1938.0,4.172043010752688,388.0
48201542108,1965.0,2014.0,1998.421052631579,38.916666666666664,934.0
48113021100,1915.0,2015.0,1952.7435897435898,14.743055555555555,2123.0
48113016632,1955.0,2015.0,1976.7,55.60606060606061,1835.0
48113016628,1935.0,2007.0,1972.7941176470588,56.97142857142857,1994.0
48113011901,1930.0,1996.0,1955.5652173913043,76.54166666666667,1837.0
48113011902,1922.0,1982.0,1948.7142857142858,64.65714285714286,2263.0
48113009204,1916.0,1984.0,1949.2631578947369,66.85,1337.0
48113011802,1910.0,1980.0,1945.264705882353,56.029411764705884,1905.0
48113017307,1920.0,2020.0,1983.7058823529412,58.68292682926829,2406.0
48113016627,1925.0,2004.0,1968.142857142857,27.806451612903224,862.0
48113011801,1930.0,1986.0,1952.05,60.42857142857143,2538.0
48113001601,1913.0,1998.0,1955.4444444444443,31.22222222222222,281.0
48113007828,1954.0,1995.0,1980.0,10.4,156.0
48113013013,1940.0,2020.0,1958.735294117647,66.05405405405405,2444.0
48113002703,1903.0,2007.0,1923.7941176470588,53.116279069767444,2284.0
48113020900,1902.0,2008.0,1930.5106382978724,18.12676056338028,1287.0
48113018147,1950.0,2020.0,1989.5135135135135,37.851851851851855,2044.0
48113021000,1910.0,1968.0,1925.127659574468,45.96551724137931,2666.0
48113017308,1948.0,2006.0,1989.142857142857,58.4054054054054,2161.0
48113017203,1935.0,2005.0,1969.5,28.3953488372093,1221.0
48113017311,1954.0,1987.0,1974.0,95.75,1915.0
48113017314,1920.0,2020.0,1979.6363636363637,17.872037914691944,3771.0
48113017006,1905.0,2018.0,1969.9502074688796,2.357373519913886,2190.0
48113012101,1945.0,2007.0,1978.9166666666667,68.75,825.0
48113017820,1950.0,1972.0,1962.095238095238,72.19047619047619,1516.0
48113016806,1952.0,2006.0,1982.4615384615386,54.0377358490566,2864.0
48113016631,1930.0,2006.0,1983.6666666666667,42.16417910447761,2825.0
48113020402,1902.0,2015.0,1935.0877192982457,19.408450704225352,1378.0
48113017204,1920.0,2002.0,1959.7878787878788,52.628571428571426,1842.0
48113017315,1930.0,2016.0,1971.8181818181818,57.294117647058826,2922.0
48113017310,1950.0,2008.0,1985.2666666666667,47.205882352941174,1605.0
48113017008,1921.0,2019.0,1980.0978260869565,16.745689655172413,3885.0
48113018155,1937.0,2019.0,1982.3636363636363,16.56024096385542,2749.0
48113017815,1961.0,2017.0,1978.037037037037,26.870967741935484,833.0
48113016709,1904.0,2018.0,1972.0365853658536,4.730366492146596,1807.0
48157672202,1905.0,2009.0,1958.9473684210527,25.95,1038.0
48439100800,1900.0,1971.0,1919.8529411764705,87.47368421052632,3324.0
48439113810,1930.0,2004.0,1972.2941176470588,71.11764705882354,2418.0
48439102201,1905.0,2013.0,1936.8125,44.63333333333333,2678.0
48439102102,1917.0,2007.0,1945.25,40.08571428571429,1403.0
48439100700,1905.0,2011.0,1942.155172413793,39.6,2772.0
48439113212,1940.0,2000.0,1969.5227272727273,57.27272727272727,2520.0
48439113302,1920.0,1996.0,1957.9,39.86363636363637,1754.0
48439100505,1920.0,2017.0,1969.8846153846155,16.10169491525424,950.0
48439114003,1906.0,2019.0,1983.4298245614036,33.4640522875817,5120.0
48439113950,1925.0,2020.0,1986.6351351351352,45.493975903614455,3776.0
48439113951,1900.0,2004.0,1968.0689655172414,62.12903225806452,1926.0
48439113925,1978.0,1986.0,1982.3529411764705,109.82352941176471,1867.0
48439114111,1940.0,2020.0,1997.5922330097087,6.097222222222222,1317.0
48439106509,1900.0,2020.0,1982.5733333333333,10.365296803652969,2270.0
48439113916,1974.0,1999.0,1982.1851851851852,83.66666666666667,2259.0
48439110206,1910.0,2019.0,1981.08,44.21875,1415.0
48439113811,1920.0,2008.0,1976.6153846153845,48.073170731707314,1971.0
48439100201,1910.0,2003.0,1933.9333333333334,69.70967741935483,2161.0
48439110301,1918.0,1992.0,1945.36,35.0125,2801.0
48439110104,1936.0,1996.0,1967.5217391304348,36.43333333333333,1093.0
48439113944,1954.0,2005.0,1994.9615384615386,95.07692307692308,2472.0
48439113707,1940.0,2014.0,1969.235294117647,32.234042553191486,3030.0
48439113714,1885.0,2014.0,1969.58,24.241071428571427,2715.0
48439113716,1940.0,2019.0,1983.28,28.58974358974359,1115.0
48439113634,1864.0,2005.0,1977.8072289156626,44.54761904761905,3742.0
48439113712,1865.0,2012.0,1958.987951807229,33.33695652173913,3067.0
48439113709,1944.0,2018.0,1990.0196078431372,38.15277777777778,2747.0
48439113640,1940.0,2016.0,1985.6015625,27.850746268656717,3732.0
48439113632,1900.0,2001.0,1977.203125,43.94117647058823,2988.0
48439980000,1957.0,2017.0,1994.6065573770493,0.3256578947368421,198.0
48439110600,1910.0,2012.0,1962.5428571428572,14.815384615384616,963.0
48439123002,1929.0,1972.0,1956.6842105263158,33.82051282051282,1319.0
48439110500,1900.0,1999.0,1936.9375,72.16417910447761,4835.0
48439100506,1900.0,1977.0,1924.44,82.41379310344827,2390.0
48439113711,1940.0,2009.0,1978.6363636363637,76.9090909090909,1692.0
48439113713,1940.0,2013.0,1988.109375,17.586666666666666,1319.0
48439114206,1900.0,2016.0,1976.328888888889,13.118110236220472,3332.0
48439110402,1910.0,1955.0,1940.3636363636363,66.04545454545455,2906.0
48439113814,1940.0,2016.0,1988.0,57.64,2882.0
48439106526,1926.0,2013.0,1991.2391304347825,31.12121212121212,3081.0
48439113917,1900.0,2002.0,1985.5,103.57575757575758,3418.0
48439111103,1920.0,1970.0,1944.5588235294117,60.35294117647059,2052.0
48439106400,1900.0,2018.0,1966.2407407407406,16.36,2045.0
48439102101,1911.0,1945.0,1926.6875,125.125,2002.0
48439113933,1987.0,2019.0,2009.095238095238,6.945945945945946,257.0
48439114015,1945.0,2002.0,1975.6153846153845,100.3076923076923,1304.0
48439111405,1900.0,2018.0,1958.3229813664595,10.161572052401747,2327.0
48439105009,1900.0,2018.0,1975.7880434782608,11.513605442176871,3385.0
48439105403,1910.0,2016.0,1963.5573770491803,38.946666666666665,2921.0
48439113639,1906.0,2018.0,1976.059829059829,43.73504273504273,5117.0
48439113812,1940.0,2006.0,1985.4655172413793,47.37931034482759,2748.0
48439113954,1910.0,2019.0,1988.3700787401574,14.79503105590062,2382.0
48439113952,1915.0,2020.0,1980.2903225806451,50.46153846153846,3280.0
48439106520,1967.0,1986.0,1976.5,63.45454545454545,698.0
48439101201,1886.0,2019.0,1969.7623762376238,7.280701754385965,1660.0
48415950600,1901.0,2019.0,1965.4187866927593,0.4034559497316403,3082.0
48415950300,1901.0,2019.0,1960.015037593985,13.10600706713781,3709.0
48415950200,1901.0,2019.0,1967.6648793565685,0.10591497227356747,1146.0
48415950100,1890.0,2017.0,1957.708446866485,0.22211958347329527,2645.0
48439113624,1953.0,1988.0,1978.4166666666667,82.80555555555556,2981.0
48439113625,1945.0,1984.0,1974.642857142857,68.35714285714286,1914.0
48439113626,1950.0,1985.0,1974.0,84.46428571428571,2365.0
48113019029,1950.0,2013.0,1974.4285714285713,82.68571428571428,2894.0
48029131506,1920.0,2019.0,1982.2857142857142,12.063063063063064,1339.0
48029130401,1890.0,1920.0,1907.0,63.47826086956522,1460.0
48029121702,1885.0,2017.0,1984.9473684210527,26.189873417721518,2069.0
48029131402,1933.0,2019.0,1979.44,7.294117647058823,868.0
48029121810,1984.0,2015.0,1994.047619047619,46.03846153846154,1197.0
48439105518,1985.0,2013.0,1996.0645161290322,46.878787878787875,1547.0
48439105515,1969.0,2019.0,1992.764705882353,63.6578947368421,2419.0
48439105705,1960.0,1998.0,1981.8,84.0,1680.0
48111950100,1898.0,2019.0,1984.3651685393259,0.016548909963350587,876.0
48029131612,1970.0,2018.0,2004.1818181818182,24.689655172413794,716.0
48085031635,1973.0,2018.0,1989.8108108108108,39.3,1572.0
48085031636,1979.0,1999.0,1985.1777777777777,90.22222222222223,4060.0
48333950100,1885.0,2019.0,1972.359509202454,0.11223071577484364,1938.0
48329010105,1981.0,2004.0,1984.7368421052631,63.526315789473685,1207.0
48329010108,1950.0,1995.0,1975.5526315789473,39.63636363636363,1744.0
48333950200,1888.0,2019.0,1979.7285974499089,0.26258714175058095,2034.0
48085031639,1995.0,2018.0,1999.5,64.0,2368.0
48085031641,1955.0,2002.0,1993.735294117647,87.94117647058823,2990.0
48085031642,1982.0,1994.0,1987.8,98.96,2474.0
48439113630,1950.0,1983.0,1970.875,84.75,2034.0
48113019031,1963.0,2015.0,1978.0232558139535,80.32558139534883,3454.0
48113019034,1973.0,2008.0,1980.421052631579,58.5,1404.0
48113019035,1951.0,1998.0,1978.5294117647059,66.0,1122.0
48113019036,1967.0,1985.0,1976.4516129032259,48.17142857142857,1686.0
48113019037,1945.0,1979.0,1972.107142857143,79.60714285714286,2229.0
48113019202,1866.0,1974.0,1952.4814814814815,74.11111111111111,2001.0
48113019203,1950.0,1970.0,1957.8529411764705,60.14705882352941,2045.0
48331950401,1878.0,2018.0,1974.6380090497737,0.9940872135994088,1345.0
48217961400,1870.0,2019.0,1981.4231738035264,0.2316434873635412,1549.0
48113017101,1900.0,2015.0,1951.9375,22.045801526717558,2888.0
48113017201,1925.0,2010.0,1957.123076923077,25.366197183098592,1801.0
48113019205,1960.0,2007.0,1976.3513513513512,65.675,2627.0
48113019208,1956.0,1979.0,1965.7142857142858,70.14285714285714,982.0
48245000307,1962.0,2010.0,1979.0,7.434426229508197,907.0
48245000310,1961.0,1988.0,1969.6666666666667,57.42857142857143,2412.0
48439113942,1968.0,2007.0,1996.2222222222222,75.46341463414635,3094.0
48439114014,1950.0,2017.0,1990.1315789473683,91.23684210526316,3467.0
48439113939,1955.0,2016.0,1990.1666666666667,64.80555555555556,2333.0
48439113222,1956.0,2020.0,1976.75,13.8,207.0
48439114013,1960.0,2019.0,1999.4827586206898,32.14150943396226,3407.0
48439113930,1906.0,2019.0,2004.0111111111112,49.74782608695652,5721.0
48439110103,1949.0,1985.0,1965.6666666666667,69.45,1389.0
48439113637,1945.0,1993.0,1973.45,70.2,1404.0
48439113635,1950.0,2003.0,1975.75,94.75,1516.0
48043950500,1883.0,2020.0,1986.3534246575343,0.005924158937002829,1202.0
48329000305,1962.0,1982.0,1971.6285714285714,61.08571428571429,2138.0
48113017400,1920.0,2017.0,1957.5,75.86111111111111,2731.0
48461950100,1924.0,2009.0,1968.2333333333333,0.011605625655302071,321.0
48461950200,1927.0,2008.0,1971.039603960396,0.0584079819386789,802.0
48439111553,1900.0,1997.0,1968.2592592592594,47.370370370370374,1279.0
48439111024,1950.0,2002.0,1988.6666666666667,108.08,2702.0
48439106002,1900.0,2020.0,1976.5473684210526,13.65625,2622.0
48439113510,1950.0,2017.0,1981.4545454545455,69.87179487179488,2725.0
48439111530,1954.0,2017.0,1976.5277777777778,69.52777777777777,5006.0
48439105206,1960.0,1981.0,1969.0,62.4,624.0
48439111563,1960.0,2013.0,2002.121951219512,48.895833333333336,2347.0
48439111029,1971.0,2019.0,1999.4444444444443,65.80701754385964,3751.0
48439106006,1960.0,2016.0,1980.75,64.58064516129032,2002.0
48439105706,1959.0,2000.0,1983.4375,87.33333333333333,1572.0
48439113956,1940.0,2019.0,1985.475806451613,23.674242424242426,3125.0
48439111564,1945.0,2017.0,1993.8431372549019,14.408759124087592,1974.0
48439105008,1925.0,2019.0,1990.0392156862745,37.044117647058826,2519.0
48329000302,1947.0,1982.0,1962.060606060606,58.61764705882353,1993.0
48329000303,1940.0,1966.0,1956.6176470588234,54.11764705882353,1840.0
48329010106,1945.0,2004.0,1973.5454545454545,59.02857142857143,2066.0
48329000200,1920.0,2018.0,1965.40625,25.978947368421053,2468.0
48329000402,1949.0,1980.0,1960.0,55.294117647058826,1880.0
48329000600,1920.0,1981.0,1943.975,64.5,2580.0
48113017704,1914.0,2002.0,1962.4358974358975,49.166666666666664,2065.0
48113017500,1915.0,2016.0,1960.659574468085,39.38333333333333,2363.0
48113017805,1945.0,2016.0,1979.2857142857142,19.495412844036696,2125.0
48113017806,1956.0,2006.0,1970.942857142857,57.833333333333336,2082.0
48113017602,1939.0,2018.0,1969.0975609756097,48.92857142857143,2055.0
48113019210,1961.0,1976.0,1966.375,62.15151515151515,2051.0
48113019211,1954.0,1981.0,1965.5,68.83333333333333,3304.0
48113019301,1925.0,1948.0,1938.3125,100.9375,1615.0
48113019400,1916.0,1943.0,1927.3157894736842,95.63157894736842,1817.0
48113019501,1926.0,1951.0,1939.6176470588234,86.11764705882354,2928.0
48039664300,1900.0,1993.0,1944.942857142857,20.559633027522935,2241.0
48039662600,1870.0,2018.0,1964.1272727272728,5.027431421446384,2016.0
48039664501,1890.0,2019.0,1974.9453125,0.6822552447552448,3122.0
48039661700,1900.0,2019.0,1980.2857142857142,0.3052565902355327,1957.0
48039661800,1907.0,2019.0,1989.2557651991615,2.1416666666666666,4369.0
48113017811,1962.0,1991.0,1976.3030303030303,69.75757575757575,2302.0
48113017812,1970.0,1995.0,1981.7142857142858,45.625,1095.0
48113017808,1954.0,2010.0,1982.4054054054054,65.38461538461539,2550.0
48113017814,1914.0,2000.0,1981.5434782608695,43.229166666666664,2075.0
48113017900,1951.0,1987.0,1959.5714285714287,55.608695652173914,2558.0
48113019502,1911.0,1949.0,1929.9333333333334,88.53333333333333,2656.0
48113019600,1906.0,1923.0,1917.0833333333333,92.66666666666667,1112.0
48113019700,1910.0,2010.0,1921.5714285714287,49.392857142857146,1383.0
48113019800,1910.0,2001.0,1930.142857142857,103.05714285714286,3607.0
48113019900,1910.0,1955.0,1926.0,80.05,1601.0
48113013607,1955.0,1978.0,1965.6176470588234,61.8235294117647,2102.0
48439113623,1945.0,2016.0,1979.1923076923076,79.3076923076923,2062.0
48421950200,1902.0,2019.0,1958.7792207792209,0.010070214338507022,327.0
48299970600,1932.0,2018.0,1989.4191616766468,0.7611408199643493,854.0
48299970100,1895.0,2020.0,1994.9105839416059,0.12813242394053184,1672.0
48299970300,1876.0,2020.0,1993.793721973094,0.0907419888487225,1481.0
48299970200,1825.0,2018.0,1969.8742857142856,3.958435207823961,1619.0
